	parent	node	label	nodeClass	nodeDepth	numGroup
1030	2584	1030	f__Ruminococcaceae	OTU	5	<10
1031	2584	1031	f__SIG519	OTU	5	NoUse
1032	2584	1032	f__SIG530	OTU	5	NoUse
1033	2584	1033	f__UBA1758	OTU	5	NoUse
1034	2584	1034	f__UBA644	OTU	5	NoUse
1035	2584	1035	f__UBA929	OTU	5	NoUse
1036	2584	1036	f__UMGS1783	OTU	5	NoUse
1037	2584	1037	f__WRJC01	OTU	5	NoUse
1038	2585	1038	f__Acidaminobacteraceae	OTU	5	<10
1039	2585	1039	f__Anaerovoracaceae	OTU	5	<10
1040	2585	1040	f__BM714	OTU	5	NoUse
1041	2585	1041	f__Caminicellaceae	OTU	5	NoUse
1042	2585	1042	f__Filifactoraceae	OTU	5	<10
1043	2585	1043	f__JAAYPU01	OTU	5	NoUse
1044	2585	1044	f__Natronincolaceae	OTU	5	NoUse
1045	2585	1045	f__Peptostreptococcaceae	OTU	5	NoUse
1046	2585	1046	f__T1SED10-28	OTU	5	NoUse
1047	2585	1047	f__Thermotaleaceae	OTU	5	NoUse
1048	2585	1048	f__Tindalliaceae	OTU	5	NoUse
1049	2586	1049	f__RGIG6154	OTU	5	NoUse
1050	2587	1050	f__RGIG8785	OTU	5	NoUse
1051	2588	1051	f__RUG12999	OTU	5	<10
1052	2589	1052	f__DTU023	OTU	5	NoUse
1053	2589	1053	f__Fastidiosipilaceae	OTU	5	NoUse
1054	2589	1054	f__Saccharofermentanaceae	OTU	5	<10
1055	2589	1055	f__UBA5734	OTU	5	NoUse
1056	2590	1056	f__JACMMQ01	OTU	5	NoUse
1057	2590	1057	f__SK-Y3	OTU	5	NoUse
1058	2591	1058	f__CAG-465	OTU	5	NoUse
1059	2591	1059	f__CAG-508	OTU	5	NoUse
1060	2591	1060	f__RGIG9151	OTU	5	NoUse
1061	2591	1061	f__SIG350	OTU	5	NoUse
1062	2591	1062	f__UBA1234	OTU	5	NoUse
1063	2592	1063	f__Caldisalinibacteraceae	OTU	5	NoUse
1064	2592	1064	f__Clostridiisalibacteraceae	OTU	5	NoUse
1065	2592	1065	f__Dethiosulfatibacteraceae	OTU	5	NoUse
1066	2592	1066	f__Gottschalkiaceae	OTU	5	NoUse
1067	2592	1067	f__GPF-1	OTU	5	NoUse
1068	2592	1068	f__MCWD3	OTU	5	NoUse
1069	2592	1069	f__MES13	OTU	5	NoUse
1070	2592	1070	f__Peptoniphilaceae	OTU	5	NoUse
1071	2592	1071	f__PP17-6a	OTU	5	NoUse
1072	2592	1072	f__Proteiniboraceae	OTU	5	NoUse
1073	2592	1073	f__Sedimentibacteraceae	OTU	5	10-100
1074	2592	1074	f__SIT17	OTU	5	NoUse
1075	2592	1075	f__Sporanaerobacteraceae	OTU	5	NoUse
1076	2592	1076	f__Tepidimicrobiaceae	OTU	5	NoUse
1077	2592	1077	f__Thermohalobacteraceae	OTU	5	NoUse
1078	2592	1078	f__Tissierellaceae	OTU	5	<10
1079	2592	1079	f__VENL01	OTU	5	NoUse
1080	2593	1080	f__RGIG7378	OTU	5	NoUse
1081	2593	1081	f__SIG427	OTU	5	NoUse
1082	2593	1082	f__UBA1212	OTU	5	NoUse
1083	2593	1083	f__UBA1255	OTU	5	NoUse
1084	2593	1084	f__UBA1257	OTU	5	NoUse
1085	2594	1085	f__CAJOGA01	OTU	5	NoUse
1086	2594	1086	f__UBA1381	OTU	5	NoUse
1087	2594	1087	f__UBA9506	OTU	5	NoUse
1088	2594	1088	f__UMGS1253	OTU	5	NoUse
1089	2595	1089	f__UBA8921	OTU	5	NoUse
1090	2596	1090	f__UMGS1810	OTU	5	NoUse
1091	2597	1091	f__HGM11507	OTU	5	NoUse
1092	2597	1092	f__UMGS1840	OTU	5	NoUse
1093	2598	1093	f__HGM11501	OTU	5	NoUse
1094	2598	1094	f__JAAYMJ01	OTU	5	NoUse
1095	2598	1095	f__UMGS1540	OTU	5	NoUse
1096	2598	1096	f__UMGS1883	OTU	5	NoUse
1097	2599	1097	f__WRCU01	OTU	5	NoUse
1098	2600	1098	f__WRLR01	OTU	5	NoUse
1099	2601	1099	f__Tb-RUG-66	OTU	5	NoUse
1100	2602	1100	f__Caldicellulosiruptoraceae	OTU	5	NoUse
1101	2603	1101	f__Caldanaerobiaceae	OTU	5	NoUse
1102	2603	1102	f__Thermoanaerobacteraceae	OTU	5	NoUse
1103	2603	1103	f__UBA4877	OTU	5	NoUse
1104	2604	1104	f__Koleobacteraceae	OTU	5	NoUse
1105	2604	1105	f__UBA3567	OTU	5	NoUse
1106	2605	1106	f__Tepidanaerobacteraceae	OTU	5	NoUse
1107	2605	1107	f__Thermosediminibacteraceae	OTU	5	NoUse
1108	2606	1108	f__Acholeplasmataceae	OTU	5	<10
1109	2606	1109	f__Anaeroplasmataceae	OTU	5	NoUse
1110	2606	1110	f__UBA5453	OTU	5	NoUse
1111	2606	1111	f__WRBM01	OTU	5	NoUse
1112	2607	1112	f__Acidibacillaceae	OTU	5	NoUse
1113	2607	1113	f__Alicyclobacillaceae	OTU	5	NoUse
1114	2608	1114	f__Aneurinibacillaceae	OTU	5	NoUse
1115	2608	1115	f__RAOX-1	OTU	5	<10
1116	2609	1116	f__Aeribacillaceae	OTU	5	NoUse
1117	2609	1117	f__Anoxybacillaceae	OTU	5	10-100
1118	2610	1118	f__Planococcaceae	OTU	5	100-500
1119	2609	1119	f__Bacillaceae	OTU	5	10-100
1120	2609	1120	f__Bacillaceae_G	OTU	5	10-100
1121	2609	1121	f__Bacillaceae_H	OTU	5	<10
1122	2609	1122	f__Bacillaceae_I	OTU	5	NoUse
1123	2609	1123	f__Bacillaceae_L	OTU	5	NoUse
1124	2611	1124	f__Bacillaceae_B	OTU	5	<10
1125	2611	1125	f__Bacillaceae_C	OTU	5	<10
1126	2611	1126	f__Bacillaceae_K	OTU	5	NoUse
1127	2611	1127	f__Domibacillaceae	OTU	5	NoUse
1128	2611	1128	f__DSM-1321	OTU	5	NoUse
1129	2611	1129	f__DSM-18226	OTU	5	<10
1130	2611	1130	f__DSM-25281	OTU	5	NoUse
1131	2611	1131	f__Jeotgalibacillaceae	OTU	5	NoUse
1132	2611	1132	f__R1DC41	OTU	5	NoUse
1133	2612	1133	f__Bacillaceae_J	OTU	5	NoUse
1134	2613	1134	f__Alkalibacillaceae	OTU	5	NoUse
1135	2613	1135	f__Amphibacillaceae	OTU	5	10-100
1136	2613	1136	f__Bacillaceae_N	OTU	5	NoUse
1137	2613	1137	f__Bacillaceae_O	OTU	5	NoUse
1138	2613	1138	f__DSM-28697	OTU	5	NoUse
1139	2613	1139	f__Halobacillaceae	OTU	5	<10
1140	2614	1140	f__Massilibacteriaceae	OTU	5	NoUse
1141	2614	1141	f__SA5d-4	OTU	5	NoUse
1142	2615	1142	f__Bacillaceae_M	OTU	5	NoUse
1143	2609	1143	f__HMF5848	OTU	5	NoUse
1144	2609	1144	f__SA4	OTU	5	NoUse
1145	2609	1145	f__SM2101	OTU	5	NoUse
1146	2616	1146	f__Brevibacillaceae	OTU	5	10-100
1147	2617	1147	f__CAJFEE01	OTU	5	NoUse
