ID	OTUcluster
Terrestrial_OTU_0797	GC_224
Terrestrial_OTU_0798	GC_148
Terrestrial_OTU_0799	GC_61
Terrestrial_OTU_0800	GC_454
Terrestrial_OTU_0801	GC_117
Terrestrial_OTU_0802	GC_170
Terrestrial_OTU_0804	GC_32
Terrestrial_OTU_0805	GC_174
Terrestrial_OTU_0807	GC_32
Terrestrial_OTU_0808	GC_225
Terrestrial_OTU_0810	GC_370
Terrestrial_OTU_0811	GC_71
Terrestrial_OTU_0812	GC_232
Terrestrial_OTU_0813	GC_401
Terrestrial_OTU_0814	GC_111
Terrestrial_OTU_0815	GC_81
Terrestrial_OTU_0816	GC_373
Terrestrial_OTU_0817	GC_496
Terrestrial_OTU_0818	GC_277
Terrestrial_OTU_0819	GC_170
Terrestrial_OTU_0820	GC_478
Terrestrial_OTU_0821	GC_207
Terrestrial_OTU_0822	GC_58
Terrestrial_OTU_0824	GC_111
Terrestrial_OTU_0825	GC_115
Terrestrial_OTU_0826	GC_368
Terrestrial_OTU_0827	GC_390
Terrestrial_OTU_0828	GC_42
Terrestrial_OTU_0829	GC_170
Terrestrial_OTU_0830	GC_58
Terrestrial_OTU_0832	GC_73
Terrestrial_OTU_0833	GC_70
Terrestrial_OTU_0834	GC_186
Terrestrial_OTU_0835	GC_490
Terrestrial_OTU_0836	GC_37
Terrestrial_OTU_0837	GC_67
Terrestrial_OTU_0838	GC_514
Terrestrial_OTU_0839	GC_223
Terrestrial_OTU_0840	GC_43
Terrestrial_OTU_0841	GC_442
Terrestrial_OTU_0842	GC_150
Terrestrial_OTU_0843	GC_58
Terrestrial_OTU_0844	GC_224
Terrestrial_OTU_0845	GC_117
Terrestrial_OTU_0847	GC_45
Terrestrial_OTU_0848	GC_233
Terrestrial_OTU_0850	GC_233
Terrestrial_OTU_0851	GC_58
Terrestrial_OTU_0852	GC_29
Terrestrial_OTU_0853	GC_7
Terrestrial_OTU_0854	GC_299
Terrestrial_OTU_0855	GC_240
Terrestrial_OTU_0857	GC_170
Terrestrial_OTU_0858	GC_135
Terrestrial_OTU_0859	GC_225
Terrestrial_OTU_0860	GC_436
Terrestrial_OTU_0861	GC_200
Terrestrial_OTU_0862	GC_290
Terrestrial_OTU_0863	GC_11
Terrestrial_OTU_0864	GC_298
Terrestrial_OTU_0865	GC_170
Terrestrial_OTU_0866	GC_32
Terrestrial_OTU_0867	GC_170
Terrestrial_OTU_0868	GC_170
Terrestrial_OTU_0869	GC_494
Terrestrial_OTU_0870	GC_79
Terrestrial_OTU_0871	GC_54
Terrestrial_OTU_0872	GC_23
Terrestrial_OTU_0874	GC_58
Terrestrial_OTU_0876	GC_170
Terrestrial_OTU_0877	GC_248
Terrestrial_OTU_0878	GC_378
Terrestrial_OTU_0879	GC_32
Terrestrial_OTU_0880	GC_4
Terrestrial_OTU_0882	GC_192
Terrestrial_OTU_0883	GC_168
Terrestrial_OTU_0884	GC_261
Terrestrial_OTU_0885	GC_225
Terrestrial_OTU_0886	GC_69
Terrestrial_OTU_0887	GC_69
Terrestrial_OTU_0888	GC_64
Terrestrial_OTU_0889	GC_117
Terrestrial_OTU_0890	GC_39
Terrestrial_OTU_0891	GC_203
Terrestrial_OTU_0892	GC_69
Terrestrial_OTU_0893	GC_54
Terrestrial_OTU_0894	GC_0
Terrestrial_OTU_0895	GC_44
Terrestrial_OTU_0896	GC_84
Terrestrial_OTU_0897	GC_170
Terrestrial_OTU_0898	GC_43
Terrestrial_OTU_0899	GC_32
Terrestrial_OTU_0901	GC_240
Terrestrial_OTU_0903	GC_248
Terrestrial_OTU_0905	GC_9
Terrestrial_OTU_0906	GC_82
Terrestrial_OTU_0907	GC_44
Terrestrial_OTU_0908	GC_127
Terrestrial_OTU_0909	GC_69
Terrestrial_OTU_0910	GC_93
Terrestrial_OTU_0911	GC_298
Terrestrial_OTU_0912	GC_481
Terrestrial_OTU_0913	GC_176
Terrestrial_OTU_0914	GC_182
Terrestrial_OTU_0915	GC_170
Terrestrial_OTU_0916	GC_203
Terrestrial_OTU_0917	GC_224
Terrestrial_OTU_0918	GC_298
Terrestrial_OTU_0919	GC_32
Terrestrial_OTU_0920	GC_289
Terrestrial_OTU_0921	GC_238
Terrestrial_OTU_0922	GC_170
Terrestrial_OTU_0923	GC_298
Terrestrial_OTU_0924	GC_64
Terrestrial_OTU_0925	GC_225
Terrestrial_OTU_0926	GC_121
Terrestrial_OTU_0927	GC_61
Terrestrial_OTU_0928	GC_170
Terrestrial_OTU_0929	GC_170
Terrestrial_OTU_0930	GC_37
Terrestrial_OTU_0931	GC_119
Terrestrial_OTU_0932	GC_225
Terrestrial_OTU_0933	GC_44
Terrestrial_OTU_0934	GC_238
Terrestrial_OTU_0935	GC_185
Terrestrial_OTU_0936	GC_296
Terrestrial_OTU_0937	GC_170
Terrestrial_OTU_0938	GC_336
Terrestrial_OTU_0939	GC_182
Terrestrial_OTU_0940	GC_124
Terrestrial_OTU_0941	GC_203
Terrestrial_OTU_0942	GC_246
Terrestrial_OTU_0943	GC_100
Terrestrial_OTU_0944	GC_227
Terrestrial_OTU_0945	GC_18
Terrestrial_OTU_0946	GC_53
Terrestrial_OTU_0947	GC_56
Terrestrial_OTU_0948	GC_170
Terrestrial_OTU_0949	GC_448
Terrestrial_OTU_0950	GC_203
Terrestrial_OTU_0952	GC_440
Terrestrial_OTU_0953	GC_230
Terrestrial_OTU_0954	GC_326
Terrestrial_OTU_0955	GC_117
Terrestrial_OTU_0956	GC_240
Terrestrial_OTU_0957	GC_172
Terrestrial_OTU_0958	GC_211
Terrestrial_OTU_0959	GC_369
Terrestrial_OTU_0960	GC_82
Terrestrial_OTU_0961	GC_61
Terrestrial_OTU_0962	GC_174
Terrestrial_OTU_0963	GC_341
Terrestrial_OTU_0964	GC_22
Terrestrial_OTU_0965	GC_69
Terrestrial_OTU_0966	GC_31
Terrestrial_OTU_0967	GC_4
Terrestrial_OTU_0969	GC_247
Terrestrial_OTU_0970	GC_353
Terrestrial_OTU_0972	GC_5
Terrestrial_OTU_0973	GC_436
Terrestrial_OTU_0974	GC_53
Terrestrial_OTU_0975	GC_233
Terrestrial_OTU_0976	GC_170
Terrestrial_OTU_0977	GC_170
Terrestrial_OTU_0978	GC_61
Terrestrial_OTU_0980	GC_35
Terrestrial_OTU_0981	GC_248
Terrestrial_OTU_0983	GC_345
Terrestrial_OTU_0984	GC_117
Terrestrial_OTU_0985	GC_170
Terrestrial_OTU_0986	GC_298
Terrestrial_OTU_0987	GC_53
Terrestrial_OTU_0988	GC_226
Terrestrial_OTU_0989	GC_123
Terrestrial_OTU_0990	GC_376
Terrestrial_OTU_0992	GC_169
Terrestrial_OTU_0993	GC_200
Terrestrial_OTU_0994	GC_170
Terrestrial_OTU_0995	GC_61
Terrestrial_OTU_0996	GC_82
Terrestrial_OTU_0997	GC_239
Terrestrial_OTU_0998	GC_168
Terrestrial_OTU_0999	GC_88
Terrestrial_OTU_1000	GC_26
Terrestrial_OTU_1001	GC_240
Terrestrial_OTU_1003	GC_116
Terrestrial_OTU_1004	GC_170
Terrestrial_OTU_1005	GC_9
Terrestrial_OTU_1006	GC_170
Terrestrial_OTU_1007	GC_248
Terrestrial_OTU_1008	GC_58
Terrestrial_OTU_1009	GC_170
Terrestrial_OTU_1010	GC_58
Terrestrial_OTU_1011	GC_485
Terrestrial_OTU_1012	GC_232
Terrestrial_OTU_1014	GC_16
Terrestrial_OTU_1015	GC_37
Terrestrial_OTU_1016	GC_33
Terrestrial_OTU_1017	GC_43
Terrestrial_OTU_1018	GC_93
Terrestrial_OTU_1019	GC_170
Terrestrial_OTU_1020	GC_105
Terrestrial_OTU_1021	GC_79
Terrestrial_OTU_1022	GC_232
Terrestrial_OTU_1023	GC_119
Terrestrial_OTU_1024	GC_188
Terrestrial_OTU_1026	GC_225
Terrestrial_OTU_1027	GC_123
Terrestrial_OTU_1028	GC_333
Terrestrial_OTU_1029	GC_103
Terrestrial_OTU_1030	GC_276
Terrestrial_OTU_1031	GC_176
Terrestrial_OTU_1032	GC_248
Terrestrial_OTU_1033	GC_208
Terrestrial_OTU_1034	GC_268
Terrestrial_OTU_1035	GC_170
Terrestrial_OTU_1036	GC_210
Terrestrial_OTU_1037	GC_170
Terrestrial_OTU_1038	GC_87
Terrestrial_OTU_1039	GC_170
Terrestrial_OTU_1040	GC_170
Terrestrial_OTU_1041	GC_69
Terrestrial_OTU_1042	GC_140
Terrestrial_OTU_1043	GC_270
Terrestrial_OTU_1044	GC_106
Terrestrial_OTU_1045	GC_251
Terrestrial_OTU_1046	GC_232
Terrestrial_OTU_1047	GC_117
Terrestrial_OTU_1048	GC_233
Terrestrial_OTU_1049	GC_176
Terrestrial_OTU_1050	GC_109
Terrestrial_OTU_1051	GC_170
Terrestrial_OTU_1052	GC_170
Terrestrial_OTU_1053	GC_91
Terrestrial_OTU_1054	GC_296
Terrestrial_OTU_1055	GC_233
Terrestrial_OTU_1056	GC_243
Terrestrial_OTU_1057	GC_248
Terrestrial_OTU_1058	GC_391
Terrestrial_OTU_1059	GC_240
Terrestrial_OTU_1060	GC_9
Terrestrial_OTU_1063	GC_127
Terrestrial_OTU_1064	GC_170
Terrestrial_OTU_1066	GC_127
Terrestrial_OTU_1067	GC_94
Terrestrial_OTU_1069	GC_23
Terrestrial_OTU_1070	GC_231
Terrestrial_OTU_1071	GC_100
Terrestrial_OTU_1073	GC_0
Terrestrial_OTU_1074	GC_310
Terrestrial_OTU_1075	GC_170
Terrestrial_OTU_1076	GC_91
Terrestrial_OTU_1077	GC_32
Terrestrial_OTU_1078	GC_225
Terrestrial_OTU_1079	GC_94
Terrestrial_OTU_1083	GC_165
Terrestrial_OTU_1084	GC_72
Terrestrial_OTU_1085	GC_170
Terrestrial_OTU_1086	GC_233
Terrestrial_OTU_1088	GC_170
Terrestrial_OTU_1090	GC_366
Terrestrial_OTU_1091	GC_69
Terrestrial_OTU_1092	GC_50
Terrestrial_OTU_1093	GC_32
Terrestrial_OTU_1094	GC_168
Terrestrial_OTU_1095	GC_0
Terrestrial_OTU_1096	GC_216
Terrestrial_OTU_1097	GC_170
Terrestrial_OTU_1098	GC_413
Terrestrial_OTU_1099	GC_170
Terrestrial_OTU_1101	GC_174
Terrestrial_OTU_1102	GC_376
Terrestrial_OTU_1104	GC_123
Terrestrial_OTU_1106	GC_15
Terrestrial_OTU_1107	GC_120
Terrestrial_OTU_1108	GC_176
Terrestrial_OTU_1109	GC_170
Terrestrial_OTU_1110	GC_290
Terrestrial_OTU_1111	GC_4
Terrestrial_OTU_1112	GC_287
Terrestrial_OTU_1113	GC_62
Terrestrial_OTU_1114	GC_290
Terrestrial_OTU_1115	GC_276
Terrestrial_OTU_1116	GC_58
Terrestrial_OTU_1117	GC_61
Terrestrial_OTU_1118	GC_119
Terrestrial_OTU_1119	GC_346
Terrestrial_OTU_1120	GC_119
Terrestrial_OTU_1121	GC_61
Terrestrial_OTU_1122	GC_170
Terrestrial_OTU_1123	GC_236
Terrestrial_OTU_1124	GC_170
Terrestrial_OTU_1125	GC_190
Terrestrial_OTU_1126	GC_399
Terrestrial_OTU_1127	GC_19
Terrestrial_OTU_1128	GC_287
Terrestrial_OTU_1129	GC_61
Terrestrial_OTU_1130	GC_518
Terrestrial_OTU_1131	GC_67
Terrestrial_OTU_1132	GC_170
Terrestrial_OTU_1133	GC_268
Terrestrial_OTU_1134	GC_170
Terrestrial_OTU_1135	GC_105
Terrestrial_OTU_1136	GC_234
Terrestrial_OTU_1137	GC_126
Terrestrial_OTU_1138	GC_199
Terrestrial_OTU_1139	GC_58
Terrestrial_OTU_1140	GC_401
Terrestrial_OTU_1141	GC_401
Terrestrial_OTU_1142	GC_472
Terrestrial_OTU_1143	GC_485
Terrestrial_OTU_1144	GC_233
Terrestrial_OTU_1145	GC_416
Terrestrial_OTU_1146	GC_117
Terrestrial_OTU_1147	GC_298
Terrestrial_OTU_1148	GC_268
Terrestrial_OTU_1149	GC_467
Terrestrial_OTU_1150	GC_510
Terrestrial_OTU_1151	GC_364
Terrestrial_OTU_1152	GC_84
Terrestrial_OTU_1153	GC_136
Terrestrial_OTU_1154	GC_170
Terrestrial_OTU_1155	GC_199
Terrestrial_OTU_1156	GC_110
Terrestrial_OTU_1157	GC_58
Terrestrial_OTU_1158	GC_67
Terrestrial_OTU_1160	GC_412
Terrestrial_OTU_1161	GC_11
Terrestrial_OTU_1162	GC_318
Terrestrial_OTU_1163	GC_66
Terrestrial_OTU_1164	GC_233
Terrestrial_OTU_1165	GC_119
Terrestrial_OTU_1166	GC_37
Terrestrial_OTU_1167	GC_305
Terrestrial_OTU_1168	GC_44
Terrestrial_OTU_1171	GC_233
Terrestrial_OTU_1173	GC_66
Terrestrial_OTU_1174	GC_69
Terrestrial_OTU_1175	GC_69
Terrestrial_OTU_1176	GC_111
Terrestrial_OTU_1177	GC_159
Terrestrial_OTU_1178	GC_117
Terrestrial_OTU_1179	GC_404
Terrestrial_OTU_1180	GC_79
Terrestrial_OTU_1181	GC_115
Terrestrial_OTU_1182	GC_304
Terrestrial_OTU_1184	GC_101
Terrestrial_OTU_1185	GC_97
Terrestrial_OTU_1186	GC_82
Terrestrial_OTU_1187	GC_0
Terrestrial_OTU_1188	GC_170
Terrestrial_OTU_1189	GC_148
Terrestrial_OTU_1190	GC_68
Terrestrial_OTU_1191	GC_105
Terrestrial_OTU_1192	GC_436
Terrestrial_OTU_1193	GC_82
Terrestrial_OTU_1194	GC_224
Terrestrial_OTU_1195	GC_0
Terrestrial_OTU_1196	GC_135
Terrestrial_OTU_1197	GC_170
Terrestrial_OTU_1198	GC_148
Terrestrial_OTU_1199	GC_22
Terrestrial_OTU_1200	GC_123
Terrestrial_OTU_1201	GC_18
Terrestrial_OTU_1202	GC_59
Terrestrial_OTU_1203	GC_218
Terrestrial_OTU_1204	GC_119
Terrestrial_OTU_1205	GC_25
Terrestrial_OTU_1206	GC_170
Terrestrial_OTU_1209	GC_199
