ID	niches
TARA_SAMEA2622817_METAG_MJJHFBDG	Marine
TARA_SAMEA2622901_METAG_OIDPKCHG	Marine
TARA_SAMEA2622923_METAG_EKBDKBDM	Marine
TARA_SAMEA2619782_METAG_PAKDINJI	Marine
TARA_SAMEA2623868_METAG_DEOMNBIM	Marine
TARA_SAMEA2619667_METAG_MDAEJKOM	Marine
TARA_SAMEA2619678_METAG_EHMDLEPA	Marine
TARA_SAMEA2622518_METAG_OLJHOANO	Marine
BGEO_SAMN07136909_METAG_HDLDPLDG	Marine
BATS_SAMN07137088_METAG_AMNAKDDM	Marine
BATS_SAMN07137118_METAG_HPJDOJIB	Marine
GORG_SAMEA6071219_SAGS_AG899P08	Marine
GORG_SAMEA6074154_SAGS_AG916E15	Marine
GORG_SAMEA6074397_SAGS_AG917G16	Marine
TARA_SAMEA2620404_METAG_DNCIBKFO	Marine
TARA_SAMEA2621859_METAG_INLEDHPL	Marine
BATS_SAMN08390925_METAG_JBNEONHF	Marine
TARA_SAMEA2619840_METAG_FBAOMGDB	Marine
TARA_SAMEA2619907_METAG_PCPBGHEB	Marine
TARA_SAMEA2620217_METAG_EGIFBKOA	Marine
TARA_SAMEA2622690_METAG_LOFECNHM	Marine
TARA_SAMEA2622695_METAG_CCAHAAJJ	Marine
TARA_SAMEA2622696_METAG_HCDFLBNM	Marine
TARA_SAMEA2622733_METAG_EIGLHCOF	Marine
TARA_SAMEA2622737_METAG_AFKPDIGP	Marine
TARA_SAMEA2622800_METAG_NLJHJKHJ	Marine
TARA_SAMEA2622822_METAG_FCFMOPLD	Marine
TARA_SAMEA2622823_METAG_DLOBAEGN	Marine
TARA_SAMEA2622837_METAG_FGMJFDLN	Marine
BATS_SAMN07137066_METAG_GDNJGOAA	Marine
BATS_SAMN07137080_METAG_GGGCCEFE	Marine
BATS_SAMN07137086_METAG_HNJEHGAI	Marine
BATS_SAMN07137087_METAG_MJFPPJJK	Marine
BATS_SAMN07137104_METAG_ELCLCELN	Marine
BATS_SAMN07137114_METAG_ANHPGLCB	Marine
BATS_SAMN07137117_METAG_ABECOBJA	Marine
BGEO_SAMN07136584_METAG_IFLIJNLP	Marine
BGEO_SAMN07136660_METAG_AHHBKAAC	Marine
TARA_SAMEA2621021_METAG_INKIIALJ	Marine
TARA_SAMEA2621037_METAG_ADMBMCGE	Marine
TARA_SAMEA2621221_METAG_HDBMEPOM	Marine
TARA_SAMEA2621222_METAG_FONNKJAM	Marine
TARA_SAMEA2622021_METAG_HKHJLCJK	Marine
TARA_SAMEA2622119_METAG_OAHCFGEN	Marine
TARA_SAMEA2622478_METAG_HPIBJEIO	Marine
TARA_SAMEA2622545_METAG_LOHGPHEG	Marine
TARA_SAMEA2622690_METAG_LNDOEAJF	Marine
TARA_SAMEA2622695_METAG_HOHHNHFJ	Marine
TARA_SAMEA2622733_METAG_EHLLPBEO	Marine
TARA_SAMEA2622737_METAG_CIPOPAEF	Marine
TARA_SAMEA2622822_METAG_GAAJLODJ	Marine
TARA_SAMEA2623673_METAG_GNDLGCEE	Marine
TARA_SAMEA2623734_METAG_FJLDPPCC	Marine
TARA_SAMEA2623756_METAG_MHGKNBJE	Marine
TARA_SAMEA2620995_METAG_LKNHAAFI	Marine
TARA_SAMEA2623649_METAG_EJBMLLJL	Marine
TARA_SAMEA2619548_METAG_NFEAINLI	Marine
TARA_SAMEA4396468_METAG_BGGGGJMG	Marine
TARA_SAMEA2622149_METAG_DNMIICED	Marine
TARA_SAMEA2623370_METAG_KOCGLKGB	Marine
TARA_SAMEA4398413_METAG_PFLAFEIM	Marine
TARA_SAMEA2622766_METAG_KGKHJEKK	Marine
TARA_SAMN05326646_METAG_PSW00093	Marine
3300024262_21	Marine
3300029449_8	Marine
BGEO_SAMN07136961_METAG_AOFPGMOC	Marine
TARA_SAMEA2619678_METAG_PPAFOCHN	Marine
TARA_SAMEA2623079_METAG_ILICKNDD	Marine
TARA_SAMEA2623079_METAG_KHBAENNM	Marine
TARA_SAMEA2621044_METAG_CGDFHKHG	Marine
TARA_SAMEA2591122_METAG_AGLJEJJF	Marine
TARA_SAMEA2620570_METAG_GLCKGBPG	Marine
TARA_SAMEA2622801_METAG_PBKBMCMC	Marine
TARA_SAMEA2620882_METAG_JCELMPOG	Marine
TARA_SAMEA2622568_METAG_NDNHAAHH	Marine
TARA_SAMEA2622673_METAG_EPCPGHPB	Marine
TARA_SAMEA2622677_METAG_JKKDAJJH	Marine
TARA_SAMEA2623155_METAG_FOKGGLBB	Marine
TARA_SAMEA2623314_METAG_KIIFANMP	Marine
TARA_SAMEA2623649_METAG_BHALHCEJ	Marine
TARA_SAMEA4398413_METAG_HODBPNIO	Marine
TARA_SAMEA2622695_METAG_EAFCKEBP	Marine
GORG_SAMEA6068331_SAGS_AH321M16	Marine
TARA_SAMN05326650_METAG_MED00077	Marine
TARA_SAMEA2623116_METAG_LCHCHCLK	Marine
TARA_SAMN05326644_METAG_PON00016	Marine
TARA_SAMEA2619857_METAG_EOOCLNCF	Marine
TARA_SAMEA2622518_METAG_JELDGPNL	Marine
TARA_SAMEA2622658_METAG_MEGADAMM	Marine
TARA_SAMEA4396971_METAG_PMKNPOJE	Marine
TARA_SAMEA4397157_METAG_OEELFNMN	Marine
TARA_SAMEA4397196_METAG_BBADGCKO	Marine
TARA_SAMEA4397278_METAG_GIBJBBHA	Marine
TARA_SAMEA4397903_METAG_OLJFCELB	Marine
TARA_SAMEA4397983_METAG_PPGPBODH	Marine
TARA_SAMEA4398150_METAG_LFLDINND	Marine
TARA_SAMEA4398176_METAG_MFIDBGNF	Marine
TARA_SAMEA4398247_METAG_IGEJIMPB	Marine
TARA_SAMEA4398370_METAG_LLBMFOKG	Marine
3300007771_5	Marine
3300021338_16	Marine
3300021341_16	Marine
3300021419_16	Marine
TARA_SAMEA2622690_METAG_GDMBAPFE	Marine
3300025667_18	Marine
TARA_SAMEA4398219_METAG_AEGOGEEC	Marine
TARA_SAMEA2623155_METAG_KNMGIBFI	Marine
TARA_SAMEA4397611_METAG_DKOCJOBL	Marine
TARA_SAMEA4397983_METAG_AFNENANM	Marine
TARA_SAMEA4398219_METAG_DJBECECL	Marine
TARA_SAMEA2619907_METAG_BDOFPOFD	Marine
TARA_SAMEA2622690_METAG_CMBAFPAJ	Marine
TARA_SAMEA2619907_METAG_GKNNNLDM	Marine
GORG_SAMEA6076119_SAGS_AG410K11	Marine
HOTS_SAMN07137059_METAG_PMKAHHED	Marine
TARA_SAMEA2621222_METAG_ICAHACJH	Marine
TARA_SAMEA2621021_METAG_FBMNKIIL	Marine
TARA_SAMEA2623868_METAG_KJBFMAKK	Marine
TARA_SAMEA2623886_METAG_KPOIDOMI	Marine
TARA_SAMEA2623919_METAG_NMBILKKG	Marine
TARA_SAMEA2623734_METAG_FGBPLIAE	Marine
3300025614_22	Marine
GORG_SAMEA6069490_SAGS_AG891F06	Marine
GORG_SAMEA6069932_SAGS_AG893G21	Marine
GORG_SAMEA6073085_SAGS_AG911C08	Marine
MALA_SAMN05422120_METAG_OJHGHPEI	Marine
MALA_SAMN05422195_METAG_GOAGNGHJ	Marine
TARA_SAMEA2622800_METAG_CFACIDDL	Marine
TARA_SAMEA2623314_METAG_KAPLAEKP	Marine
TARA_SAMEA2623314_METAG_CABJDPJE	Marine
TARA_SAMEA2622842_METAG_GPFJFIHD	Marine
TARA_SAMEA2621075_METAG_KDKFOIAJ	Marine
TARA_SAMEA4396941_METAG_JFDOBMBJ	Marine
TARA_SAMEA4397445_METAG_IAFLMACH	Marine
TARA_SAMEA4397295_METAG_GHOELJED	Marine
TARA_SAMEA4397859_METAG_BFDFGKDA	Marine
TARA_SAMEA2622733_METAG_IIADFOBD	Marine
TARA_SAMEA2622823_METAG_MLHCOEJP	Marine
TARA_SAMEA2622837_METAG_OKCFCDBN	Marine
3300027742_40	Marine
3300027822_67	Marine
3300000154_14	Marine
3300025431_14	Marine
3300025458_21	Marine
3300025478_16	Marine
3300025584_13	Marine
3300025592_23	Marine
3300025596_15	Marine
3300025602_22	Marine
3300025644_26	Marine
3300000160_10	Marine
3300000172_15	Marine
3300000211_9	Marine
3300005838_38	Marine
3300025431_13	Marine
3300025458_16	Marine
3300025547_15	Marine
3300025602_30	Marine
3300025614_21	Marine
3300025622_21	Marine
3300025623_18	Marine
3300025659_43	Marine
3300025660_25	Marine
3300025665_21	Marine
3300025709_28	Marine
TARA_SAMN05326642_METAG_ASE00002	Marine
3300009703_21	Marine
3300024344_14	Marine
3300028398_24	Marine
TARA_SAMEA4397196_METAG_GHDIDCLF	Marine
3300021493_7	Marine
3300021512_10	Marine
3300021425_43	Marine
3300027742_34	Marine
TARA_SAMEA2622837_METAG_JFEFLGPD	Marine
TARA_SAMEA2623756_METAG_ADIACIIP	Marine
TARA_SAMN05326651_METAG_RED00031	Marine
MARD_SAMN08271789_SAGS_MMP08271789	Marine
3300028174_7	Marine
TARA_SAMEA2622822_METAG_EAEGHBML	Marine
TARA_SAMEA2622837_METAG_BEOLKKCE	Marine
TARA_SAMEA2622837_METAG_PCMKELBL	Marine
TARA_SAMEA2623756_METAG_GLPHFJKB	Marine
3300027839_47	Marine
TARA_SAMEA2621551_METAG_AJELNHCL	Marine
3300020477_75	Marine
TARA_SAMEA2622822_METAG_DOLEHEGO	Marine
TARA_SAMEA2622837_METAG_PPDOBEOP	Marine
TARA_SAMEA2619907_METAG_NKIMMNMD	Marine
3300027839_78	Marine
TARA_SAMEA2622822_METAG_DODNIHCG	Marine
TARA_SAMEA2622822_METAG_HKCEKDKN	Marine
3300027742_19	Marine
3300028398_25	Marine
TARA_SAMEA4397004_METAG_JPDEEDJH	Marine
TARA_SAMN05326651_METAG_RED00006	Marine
TARA_SAMEA4397330_METAG_PICKGHED	Marine
TARA_SAMEA4398360_METAG_KCJECOLK	Marine
3300020357_1	Marine
TARA_SAMEA2622737_METAG_HGAEOBNM	Marine
3300028417_17	Marine
3300027214_6	Marine
3300027224_4	Marine
Genome_159	Marine
BGEO_SAMN07136638_METAG_PDOFCFGC	Marine
GORG_SAMEA6070638_SAGS_AG896N14	Marine
GORG_SAMEA6072628_SAGS_AG908P16	Marine
TARA_SAMEA2591057_METAG_CLOHACDI	Marine
TARA_SAMEA2619376_METAG_PKNAGKOP	Marine
TARA_SAMEA2619531_METAG_OOMCKHHM	Marine
GORG_SAMEA6070620_SAGS_AG896M03	Marine
TARA_SAMEA2621859_METAG_GLIJALDI	Marine
TARA_SAMEA2622452_METAG_LOANMEJJ	Marine
TARA_SAMEA4397472_METAG_EEFNKHIK	Marine
TARA_SAMEA2622517_METAG_LIJAFACK	Marine
TARA_SAMEA4397489_METAG_JEDFMEIN	Marine
TARA_SAMEA4396941_METAG_OOGPDHDP	Marine
BATS_SAMN07137118_METAG_KJGKHIEB	Marine
TARA_SAMEA2619766_METAG_KBDCKIJJ	Marine
GORG_SAMEA6069970_SAGS_AG893K07	Marine
GORG_SAMEA6070155_SAGS_AG894G20	Marine
GORG_SAMEA6070216_SAGS_AG894M09	Marine
GORG_SAMEA6073151_SAGS_AG911I17	Marine
GORG_SAMEA6073614_SAGS_AG913M18	Marine
GORG_SAMEA6067920_SAGS_AH287O21	Marine
TARA_SAMEA2619952_METAG_MPFOFFNK	Marine
TARA_SAMEA4396988_METAG_ANDHOEPD	Marine
BATS_SAMN07137080_METAG_MCGMJANA	Marine
BATS_SAMN07137123_METAG_BMEANMDN	Marine
TARA_SAMEA2619840_METAG_LAAINMDO	Marine
TARA_SAMEA2619907_METAG_ACFDCIKP	Marine
TARA_SAMEA2621216_METAG_NKOBPKGB	Marine
TARA_SAMEA2621222_METAG_IFIFNDCH	Marine
TARA_SAMEA2621272_METAG_GNEPODJB	Marine
TARA_SAMEA2621277_METAG_CFLCHGGP	Marine
TARA_SAMEA2622695_METAG_IGPCIHCP	Marine
TARA_SAMEA2622696_METAG_NACKNHND	Marine
TARA_SAMEA2622796_METAG_AHKFBPKL	Marine
TARA_SAMEA2622800_METAG_LPCMKGEP	Marine
TARA_SAMEA2623673_METAG_DNKJCGNK	Marine
TARA_SAMN05326651_METAG_RED00053	Marine
TARA_SAMEA2621277_METAG_BKCLJLDA	Marine
3300025639_26	Marine
3300025673_20	Marine
3300027687_26	Marine
TARA_SAMEA4397426_METAG_PDFLOHJD	Marine
TARA_SAMEA4398009_METAG_OLFLLAED	Marine
TARA_SAMEA4398067_METAG_GPCNEGNO	Marine
TARA_SAMEA4398094_METAG_HAHDNDFA	Marine
3300010368_22	Marine
Genome_070	Marine
MARD_SAMN02436165_REFG_MMP02436165	Marine
TARA_SAMEA2622733_METAG_ILJJNKEH	Marine
TARA_SAMEA2623295_METAG_EFACAEBM	Marine
TARA_SAMEA2623314_METAG_ABJLBLJK	Marine
3300001835_22	Marine
3300026119_15	Marine
3300027700_20	Marine
MALA_SAMN05422138_METAG_FHEGHOIM	Marine
MALA_SAMN05422149_METAG_JIADBIOF	Marine
TARA_SAMEA2621551_METAG_GHEEBCED	Marine
3300022225_26	Marine
TARA_SAMEA2622149_METAG_NFDLNHDH	Marine
TARA_SAMEA2623295_METAG_KGMCJEGK	Marine
3300027838_27	Marine
3300027844_42	Marine
3300027847_33	Marine
TARA_SAMEA4398219_METAG_JBMAJLJB	Marine
TARA_SAMEA4398413_METAG_BNEBCEMC	Marine
3300025667_13	Marine
TARA_SAMEA2621155_METAG_DHNNNKED	Marine
TARA_SAMEA2622695_METAG_HNLLBKDF	Marine
TARA_SAMEA2622800_METAG_JKAFBKIM	Marine
HOTS_SAMN07137059_METAG_EICKKFBA	Marine
TARA_SAMEA2619840_METAG_ELIJDBNN	Marine
TARA_SAMEA2620570_METAG_LFIFMECC	Marine
TARA_SAMEA2622545_METAG_EKEKJJOL	Marine
TARA_SAMEA2622766_METAG_FDFJEPOA	Marine
TARA_SAMEA2622796_METAG_KLAHKPIM	Marine
TARA_SAMEA2622842_METAG_MNHPHNGA	Marine
TARA_SAMEA2623488_METAG_GFMPDKFO	Marine
TARA_SAMEA2622690_METAG_NHGEKECG	Marine
TARA_SAMEA2622733_METAG_AHBMDFAL	Marine
TARA_SAMEA2622737_METAG_ILOBPGPP	Marine
TARA_SAMEA2622796_METAG_DDIBJKLF	Marine
GORG_SAMEA6080249_SAGS_AG439D18	Marine
TARA_SAMEA2619840_METAG_FGMKDAFM	Marine
TARA_SAMEA2622796_METAG_EAKHFFIO	Marine
TARA_SAMEA2622800_METAG_HOJFJLPM	Marine
TARA_SAMEA2622801_METAG_LJELNJIM	Marine
TARA_SAMEA2622822_METAG_CEIMONIJ	Marine
3300020477_64	Marine
TARA_SAMEA2619907_METAG_ACIOEDLM	Marine
TARA_SAMEA2620097_METAG_CJLMDCMC	Marine
TARA_SAMEA2622499_METAG_GGEKANHA	Marine
TARA_SAMEA2619840_METAG_DCLFJGBG	Marine
TARA_SAMEA2619907_METAG_IIDMEIKN	Marine
TARA_SAMEA2622733_METAG_LBCDINAL	Marine
TARA_SAMEA2622837_METAG_FLJJGFFL	Marine
TARA_SAMN05326651_METAG_RED00052	Marine
TARA_SAMEA2621221_METAG_CDBJJPBC	Marine
TARA_SAMEA2621277_METAG_EMELNMCC	Marine
TARA_SAMEA2622021_METAG_MNGGKDJE	Marine
TARA_SAMEA2622478_METAG_FHJCIGGM	Marine
TARA_SAMEA2622336_METAG_HMCDOBEJ	Marine
TARA_SAMEA2622657_METAG_HLFHAIFI	Marine
TARA_SAMEA2622219_METAG_IMNHPEHP	Marine
TARA_SAMEA2622652_METAG_GAHPMDKF	Marine
TARA_SAMEA2622657_METAG_PIJOFFNN	Marine
TARA_SAMEA2622658_METAG_HKOEJCMB	Marine
TARA_SAMEA2622710_METAG_LKIPAIFB	Marine
TARA_SAMEA2622715_METAG_EHMKAMPM	Marine
TARA_SAMEA2622764_METAG_AMGFCHMA	Marine
TARA_SAMEA2622766_METAG_NHKLMPHA	Marine
TARA_SAMEA2622800_METAG_KAPHGDNB	Marine
TARA_SAMEA2620081_METAG_ANFGNBLI	Marine
TARA_SAMEA2620259_METAG_GBFBAAAO	Marine
BGEO_SAMN07136585_METAG_ILNDKNCD	Marine
HOTS_SAMN07137059_METAG_CAAGMKCE	Marine
TARA_SAMEA2621221_METAG_CJBONMGE	Marine
BATS_SAMN07137068_METAG_ALGCOOLA	Marine
BATS_SAMN07137077_METAG_EGGHALDA	Marine
BATS_SAMN07137080_METAG_HLJFGJKK	Marine
BATS_SAMN07137119_METAG_GBKLLHJK	Marine
BATS_SAMN07137123_METAG_IOIOCBJP	Marine
BGEO_SAMN07136562_METAG_CDGBKGGL	Marine
BGEO_SAMN07136584_METAG_PGPBHCDD	Marine
BGEO_SAMN07136625_METAG_NAJIPAEJ	Marine
TARA_SAMEA2591084_METAG_LFKLJFOG	Marine
TARA_SAMEA2591098_METAG_EEJFIOKH	Marine
TARA_SAMEA2619548_METAG_LJLHFIFC	Marine
TARA_SAMEA2619667_METAG_EPAHHIOL	Marine
TARA_SAMEA2619678_METAG_BHBDKHOM	Marine
TARA_SAMEA2619782_METAG_KCKHAHAL	Marine
TARA_SAMEA2620786_METAG_FIJADCCL	Marine
TARA_SAMEA2621020_METAG_MHHEBMHH	Marine
TARA_SAMEA2621021_METAG_GPDEGHBP	Marine
TARA_SAMEA2621075_METAG_IKGMBPOA	Marine
TARA_SAMEA2621076_METAG_AFBMJFNF	Marine
TARA_SAMEA2621216_METAG_KLDLFAHB	Marine
TARA_SAMEA2621222_METAG_JEMGHBAI	Marine
TARA_SAMEA2621272_METAG_DIKIOEPJ	Marine
TARA_SAMEA2621278_METAG_CEJOLOBL	Marine
TARA_SAMEA2623079_METAG_OLJKFBJK	Marine
TARA_SAMEA2623734_METAG_NNEJKDJE	Marine
TARA_SAMEA2623774_METAG_NMEMENEN	Marine
TARA_SAMEA2623868_METAG_OOIFPHAD	Marine
TARA_SAMEA2619678_METAG_OFOFDBBD	Marine
TARA_SAMEA2619782_METAG_BLBCMCBI	Marine
TARA_SAMEA2623079_METAG_EHHFBLJK	Marine
TARA_SAMEA2623135_METAG_CCPNFJFB	Marine
TARA_SAMEA2622478_METAG_JEKHKINF	Marine
TARA_SAMEA2622690_METAG_LAHCAILK	Marine
TARA_SAMEA2622695_METAG_MJBOOMLP	Marine
TARA_SAMEA2622737_METAG_PGJCDJAM	Marine
TARA_SAMEA2621076_METAG_COHLLPJP	Marine
TARA_SAMEA2622690_METAG_LNNJFCFK	Marine
TARA_SAMEA2622696_METAG_IAJJDIPA	Marine
TARA_SAMEA2622737_METAG_IJBJNBDD	Marine
TARA_SAMEA2622796_METAG_JJODEEKE	Marine
TARA_SAMEA2622800_METAG_HIKMHCOB	Marine
TARA_SAMEA2622801_METAG_BMBCJDAO	Marine
TARA_SAMEA2622822_METAG_BPEGJNAP	Marine
TARA_SAMEA2622837_METAG_JCHHBIOD	Marine
TARA_SAMEA2619802_METAG_EIIHIIGG	Marine
TARA_SAMEA2619840_METAG_MNEIBPBH	Marine
TARA_SAMEA2619879_METAG_KKLGIHEB	Marine
TARA_SAMEA2619907_METAG_LFKGHJBE	Marine
TARA_SAMEA2620021_METAG_BHINDLLH	Marine
TARA_SAMEA2620217_METAG_IMOMEHMC	Marine
TARA_SAMEA2620259_METAG_IBBKLKCJ	Marine
TARA_SAMEA2620672_METAG_IDAGHDOP	Marine
TARA_SAMEA2620756_METAG_FFMHGGAG	Marine
TARA_SAMEA2620786_METAG_GCEOFHBC	Marine
TARA_SAMEA2620828_METAG_BCJICNCP	Marine
TARA_SAMEA2622021_METAG_DHAFGLBP	Marine
TARA_SAMEA2622545_METAG_KMMMLFFC	Marine
TARA_SAMEA2622710_METAG_PPICDKPB	Marine
TARA_SAMEA2622715_METAG_NLCDCOEJ	Marine
TARA_SAMEA2622716_METAG_GOJJIFPD	Marine
TARA_SAMEA2622733_METAG_EPBHCEDF	Marine
TARA_SAMEA2622764_METAG_LKDHNOPO	Marine
TARA_SAMEA2622765_METAG_CJGICPDO	Marine
TARA_SAMEA2622796_METAG_BJILEHAC	Marine
TARA_SAMEA2622800_METAG_GBLFLBDJ	Marine
TARA_SAMEA2622801_METAG_MKLFEJAE	Marine
TARA_SAMEA2622817_METAG_DBABDOOC	Marine
TARA_SAMEA2622837_METAG_AKJLBMMJ	Marine
TARA_SAMEA2622842_METAG_PJMBINOF	Marine
TARA_SAMEA4397004_METAG_LIPKJGAN	Marine
TARA_SAMEA4397072_METAG_ANGEBEBN	Marine
TARA_SAMEA4398413_METAG_KBHFDNKM	Marine
TARA_SAMEA4397730_METAG_AAMFEHOH	Marine
TARA_SAMEA4398413_METAG_HLBCLNHO	Marine
TARA_SAMEA2591108_METAG_FCKOJPMM	Marine
TARA_SAMEA2619766_METAG_NEFABCKC	Marine
3300002053_86	Marine
TARA_SAMEA4397426_METAG_IDNFABFP	Marine
TARA_SAMEA4398094_METAG_HLGDABHH	Marine
3300025478_4	Marine
3300025644_7	Marine
3300021509_10	Marine
3300021512_12	Marine
3300006081_7	Marine
TARA_SAMEA4397295_METAG_LIPLIBEG	Marine
TARA_SAMEA4397489_METAG_KPNFHDEG	Marine
3300005838_15	Marine
3300024302_20	Marine
3300025667_9	Marine
3300025707_17	Marine
3300017958_14	Marine
3300017964_13	Marine
3300017968_16	Marine
3300017969_17	Marine
3300018423_16	Marine
3300018424_19	Marine
3300021512_9	Marine
TARA_SAMEA2619907_METAG_KAMGMMEJ	Marine
TARA_SAMN05326651_METAG_RED00010	Marine
3300020313_8	Marine
3300020353_8	Marine
BGEO_SAMN07136586_METAG_MMKLNMDO	Marine
BGEO_SAMN07136602_METAG_LBIMIKAH	Marine
BGEO_SAMN07136657_METAG_PMLFPDCC	Marine
HOTS_SAMN07137003_METAG_DONJFEFM	Marine
HOTS_SAMN07137020_METAG_LCMKKIAG	Marine
HOTS_SAMN07137026_METAG_FMIICCNJ	Marine
HOTS_SAMN07137042_METAG_DJPBCFGO	Marine
TARA_SAMEA2619840_METAG_OGMGICLD	Marine
TARA_SAMEA2619907_METAG_CPLKDEKC	Marine
TARA_SAMEA2621216_METAG_DBGOPMHO	Marine
TARA_SAMEA2621221_METAG_AFPNPCON	Marine
TARA_SAMEA2621222_METAG_JFBGBJDD	Marine
TARA_SAMEA2621272_METAG_NBLOMKMN	Marine
TARA_SAMEA2621277_METAG_KMCKJLIC	Marine
TARA_SAMEA2622690_METAG_JFJFMNPO	Marine
TARA_SAMEA2622733_METAG_AONAELJN	Marine
TARA_SAMEA2622796_METAG_DLBGGOGL	Marine
TARA_SAMEA2622823_METAG_CIJHJJII	Marine
TARA_SAMEA2622837_METAG_HCCFFGLD	Marine
TARA_SAMEA2623627_METAG_IEOJEEOL	Marine
TARA_SAMEA2623627_METAG_GMHIPCDM	Marine
TARA_SAMEA2622823_METAG_MPCLEBGO	Marine
TARA_SAMEA2622837_METAG_FMHBHGAC	Marine
TARA_SAMEA2619907_METAG_KGLDPHNO	Marine
TARA_SAMEA2622733_METAG_ODBECIDH	Marine
TARA_SAMEA2622822_METAG_GIMLMOHK	Marine
TARA_SAMEA4397355_METAG_BCPMNKPD	Marine
3300020467_17	Marine
TARA_SAMEA2619840_METAG_GCIEJHED	Marine
TARA_SAMN05326651_METAG_RED00019	Marine
TARA_SAMEA2619907_METAG_HJDFOLOM	Marine
TARA_SAMN05326651_METAG_RED00016	Marine
3300020477_63	Marine
TARA_SAMEA2623295_METAG_OFLDHNLM	Marine
3300007771_9	Marine
3300027917_64	Marine
TARA_SAMEA4397004_METAG_OEMGLDGO	Marine
TARA_SAMEA4397072_METAG_NMCOLCDE	Marine
TARA_SAMEA4398341_METAG_LEAAEHEH	Marine
TARA_SAMEA4398370_METAG_CFILGFGC	Marine
TARA_SAMEA4397730_METAG_KKOAPPDK	Marine
TARA_SAMEA4397983_METAG_BMCMPPJF	Marine
TARA_SAMEA4396424_METAG_KOECLKOP	Marine
TARA_SAMEA2622149_METAG_IOABPIIP	Marine
TARA_SAMEA2619840_METAG_FIKGPJHD	Marine
TARA_SAMEA2621216_METAG_GPCKMPLA	Marine
TARA_SAMEA2622695_METAG_PDJOKEGE	Marine
TARA_SAMEA2619907_METAG_FFCJINBJ	Marine
TARA_SAMEA2622733_METAG_EDDGPAEI	Marine
GORG_SAMEA6079691_SAGS_AG426M11	Marine
HOTS_SAMN07137029_METAG_CIEEINOJ	Marine
HOTS_SAMN07137059_METAG_DNOCLMAP	Marine
TARA_SAMEA2620786_METAG_ICINGBCA	Marine
TARA_SAMEA2620828_METAG_IPGCFPEE	Marine
TARA_SAMEA2621216_METAG_BMKOBLHB	Marine
TARA_SAMEA2621221_METAG_BHGHGNNC	Marine
TARA_SAMEA2622545_METAG_LPECMJHH	Marine
TARA_SAMEA2622796_METAG_CPMDFBNN	Marine
TARA_SAMEA2621216_METAG_OFFMGLFP	Marine
TARA_SAMEA2621221_METAG_NKIINBEK	Marine
TARA_SAMEA2621277_METAG_MHMODPJB	Marine
TARA_SAMEA2623627_METAG_LPPFPIBK	Marine
3300021419_19	Marine
3300000457_1	Marine
3300013103_71	Marine
Genome_202	Marine
3300025881_23	Marine
TARA_SAMEA2621232_METAG_MEPCOKGI	Marine
3300027838_21	Marine
3300027839_39	Marine
3300027844_32	Marine
Genome_188	Marine
TARA_SAMEA2620815_METAG_ICGCJPFA	Marine
TARA_SAMEA2620882_METAG_GLFOFJAN	Marine
TARA_SAMEA2621287_METAG_LEKEKBKF	Marine
TARA_SAMEA2621295_METAG_PGEHEJOI	Marine
TARA_SAMEA2622568_METAG_NIPMGLIE	Marine
TARA_SAMEA2619907_METAG_BFBPKEJA	Marine
TARA_SAMEA2622823_METAG_HHJJBFGC	Marine
TARA_SAMEA2622837_METAG_LLDONMCH	Marine
TARA_SAMEA2623756_METAG_MGNAIKDI	Marine
TARA_SAMEA2619840_METAG_IFIOOJLE	Marine
TARA_SAMEA2619907_METAG_KKHDDJFB	Marine
TARA_SAMEA2622733_METAG_OFLKOOJB	Marine
TARA_SAMEA2622796_METAG_DHDIMJGJ	Marine
TARA_SAMEA2622801_METAG_ABMMGODO	Marine
TARA_SAMEA2622823_METAG_MGGLIPFK	Marine
3300027709_15	Marine
TARA_SAMEA2622149_METAG_FEDNHIBG	Marine
TARA_SAMEA2623295_METAG_NOFAEONB	Marine
TARA_SAMEA2623649_METAG_FFCDNLHJ	Marine
TARA_SAMEA4397730_METAG_MEPPGOHN	Marine
3300027622_13	Marine
3300027839_62	Marine
3300027847_53	Marine
TARA_SAMEA2621101_METAG_LPDMHAEH	Marine
TARA_SAMEA2622673_METAG_IBIEALEP	Marine
TARA_SAMEA2623155_METAG_GGGBMELF	Marine
TARA_SAMEA2622737_METAG_GCIGPNGL	Marine
TARA_SAMEA2622822_METAG_KBPNGAMH	Marine
TARA_SAMEA2622823_METAG_OEIIILKL	Marine
TARA_SAMEA2619840_METAG_CFEDGIMN	Marine
TARA_SAMEA2619907_METAG_JMCCHKLE	Marine
TARA_SAMEA2622733_METAG_FBKFADIH	Marine
BATS_SAMN07137072_METAG_DFJNNDLE	Marine
BATS_SAMN07137114_METAG_IAJLFLPG	Marine
BATS_SAMN07137123_METAG_GNAPGJHG	Marine
BGEO_SAMN07136540_METAG_LFBJACMN	Marine
BGEO_SAMN07136546_METAG_MKPOKDAN	Marine
TARA_SAMEA2622733_METAG_DHFDLLBL	Marine
TARA_SAMEA4396468_METAG_PDKKHEEF	Marine
3300025767_20	Marine
TARA_SAMEA4397295_METAG_NOICPOFE	Marine
3300025086_3	Marine
3300025869_19	Marine
TARA_SAMEA4396489_METAG_ACEGJAOJ	Marine
3300020373_26	Marine
3300022227_35	Marine
TARA_SAMEA2622149_METAG_OJCMJHGM	Marine
TARA_SAMEA2619840_METAG_CCMNDJMD	Marine
